conversation_id,y,partition,UPPERCASE_RATIO,DIGIT_RATIO,USER_CHAR_SHARE,MEAN_MAX_TURN_RATIO,PARAGRAPHS_PER_TURN,CODE_FENCES_PER_1K_CHAR,HEADERS_PER_1K_CHAR,LIST_ITEMS_PER_1K_CHAR,COLONS_PER_1K_CHAR,BRACKETS_PER_1K_CHAR,ROLE_ALTERNATION_RATIO,USER_ASSISTANT_CHAR_RATIO,TURN_CHAR_CV,TURN_LENGTH_SLOPE,QUESTION_PER_1K_CHAR,EXCLAM_PER_1K_CHAR,ARROW_PER_1K_CHAR,EQUAL_PER_1K_CHAR,SEMICOLON_PER_1K_CHAR,PIPE_PER_1K_CHAR,NUMBERED_LIST_PER_1K_CHAR,NESTED_LIST_PER_1K_CHAR,HEADER_LEVEL_MEAN,HEADER_LEVEL_MAX,SEM_RECURSION,RECURSION_FIRST,SEM_ORDER,ORDER_FIRST,SEM_CONDITIONAL,CONDITIONAL_FIRST,SEM_PRESERVE,PRESERVE_FIRST,SEM_SWITCH,SWITCH_FIRST,SEM_TERMINAL,TERMINAL_FIRST,SEM_META,META_FIRST,SEM_CONTROL,CONTROL_FIRST,SEM_CAUSAL,CAUSAL_FIRST,SEM_RELATION,RELATION_FIRST,SEM_REFERENCE,REFERENCE_FIRST,RESPONSE_EXPANSION_RATIO,USER_LENGTH_SLOPE,ASSISTANT_LENGTH_SLOPE,WINDOW_CHAR_MEDIAN,WINDOW_COUNT
683f2f8d-b408-8013-aac2-b2ae8a838260,1,TRAIN,0.0675659196633878,0.0091252235578988,0.4812269166220975,0.3421568304048374,37.9375,0.0,1.12584164447304,3.168753817009746,5.120919578451092,5.760676713898288,1.0,0.068394086052737,1.1164913298609291,-0.0520175780397127,0.5561991778433896,0.0,0.1568726978844451,0.5785717898218098,0.0410677618069815,0.5945929053553627,0.3797255489993659,0.1882186752572217,2.5591133004926108,3.0,1.3965549987191368,0.037789508669612996,0.9578444482556672,0.1441950448982455,1.0124143678005748,0.013328425949076177,0.1575337402572706,0.08255197152178242,0.093182940703461,0.21152176973364187,0.3991406810870463,0.17151941939962562,0.3099890183521424,0.1495286060584276,0.593814913472066,0.038366022097689814,0.0524534790903556,0.8044995804805521,0.3744001858152227,0.08291571536673563,0.1972168871457779,0.14972604595881472,5.984298807485454,-0.1407750144592252,-0.0050830227041681,13774.5,6
6841b285-eb80-8013-9c5b-05785cea7c60,1,TRAIN,0.0630925117579129,0.0161541913527861,0.2741746412860122,0.4017909661750229,58.5625,0.0175309421128291,0.9841512189045828,3.573532551352476,4.094490041740361,5.93570644480012,1.0,0.3815059139657071,0.8570427675086773,0.1091150452743186,0.5481134626218295,0.0,0.3469663768323408,0.0927954475493903,0.0,5.596436033514841,0.6404050754346653,0.4670258151995534,3.0,4.0,2.0476380231259785,0.05140355501181328,1.2240858325368695,0.04065108444060682,0.712387657824394,0.038954880566942435,0.5605363830623726,0.279015415815219,0.1383583133269022,0.29432338835899585,0.5494256822672178,0.0566812616644304,0.3725700293594404,0.015465814694185885,0.2796167431182345,0.2767229554954235,0.1007871971366987,0.32849557609925006,0.6095754029086288,0.03419921276285605,0.3964994233401914,0.12285918786226582,2.7184252779649327,0.2577074686848579,0.2468035967136453,15647.0,6
6841f9bc-5a50-8013-ae2f-34779cf03c56,1,TRAIN,0.0654070445533006,0.0145089806391415,0.1402136383254208,0.4754880071446797,83.875,0.0,2.1442849354897326,5.596947119752862,4.655248133509003,4.216073781291172,1.0,0.163089859437751,0.7093073504059966,0.1099821556703338,1.0069648401443316,0.0,1.0250323694432455,0.8391373667869431,0.0,3.816100308922406,0.5709266578831796,0.2907504997274214,2.639344262295082,4.0,2.615518744551003,0.010188844971453666,1.0059687479042316,0.07137924768308196,0.3952569169960474,0.0335563228312473,0.109031437397783,0.3407886794983569,0.1341291663872309,0.11873523532618571,0.3997819371252044,0.11682037768994291,1.0059687479042316,0.03112861458782909,0.8092360811394044,0.05935215612634968,0.3356549467147772,0.0349264037797565,0.3236944324557617,0.08658037690295754,0.1341291663872309,0.20935441370223978,5.309909130246647,-0.3771891344693778,0.1978382273464239,22770.0,5
68434d46-1784-8013-b184-a14a0151c36a,1,TRAIN,0.0810575246949448,0.0084253341080767,0.0921554127083451,0.3346282754418038,59.875,0.0,1.9341259457307007,8.134706183514421,5.461061493827863,5.57483360828261,1.0,0.1015164807620002,1.067060681155891,0.2333257455042112,0.2844302861368678,0.0,1.0239490300927243,0.1706581716821207,0.0568860572273735,5.57483360828261,0.79640480118323,3.5269355480971614,2.411764705882353,3.0,1.4221514306843392,0.1158200125149326,0.9101769156379772,0.1459127367882132,0.4550884578189886,0.03481426702315263,0.2275442289094943,0.33409181409636496,0.0568860572273735,0.23943341487001535,0.5119745150463622,0.05916149951646851,1.194607201774845,0.03225439444792082,0.79640480118323,0.07372433016667615,0.2275442289094943,0.031116673303373345,0.9670629728653508,0.11525115194265885,0.0568860572273735,0.6597076056658513,9.867037724180582,-0.666171923314781,0.4274271388279537,17579.0,1
684374e8-0f8c-8013-8c87-25147d86e173,1,TRAIN,0.0876371728954032,0.010590131225539,0.0798956563940791,0.3651170005318206,63.625,0.0,3.093909245328804,10.13103615627275,6.430478039310847,4.974520747391409,1.0,0.0868389819332717,1.029691288281327,0.1860197620348132,0.0606648871633098,0.0,0.970638194612958,0.4246542101431691,0.0606648871633098,0.0,1.7592817277359865,0.7279786459597185,2.5294117647058822,4.0,1.7592817277359865,0.2291919437029847,1.3346275175928173,0.12230041252123271,0.1819946614899296,0.03791555447706867,0.8493084202863382,0.22646202378063576,0.1819946614899296,0.12806357680174715,0.4246542101431691,0.0638801261829653,0.7886435331230284,0.03518563455471973,0.3639893229798592,0.08899538946857559,0.0606648871633098,0.03397233681145353,1.3346275175928173,0.16015530211113807,0.5459839844697889,0.10531424411550594,11.539573820395738,-1.0258751902587526,0.3307261096089163,16484.0,1
6844eaa8-244c-8013-b43a-b47396c6a72f,1,TRAIN,0.0796895468308565,0.0110714959156045,0.4006534777327035,0.2781401637882922,34.0625,0.0,0.6706429633823031,3.3229197555324044,5.191140534574926,7.1372585740992935,1.0,0.692819290777492,1.1993248991523684,0.1109614103207025,0.5788261041847624,0.0,0.6078843190263912,0.0293806557762369,0.0293806557762369,0.6342065139406665,0.7188494949023146,0.6178087687219076,2.9782608695652173,3.5,0.9148504590532308,0.10479489155810466,2.763517378097877,0.13141733508238468,0.5946020958019299,0.018306303395783412,0.2403786948467856,0.1247711311006312,0.0394757618822043,0.6874309174167061,0.4662312281074781,0.026563571654979013,0.6515513255635974,0.03876527633815016,0.2794238195649906,0.24463715762809093,0.1256892317472092,0.4146480286351705,0.5238550856506778,0.10017987206854262,0.3031877322554327,0.23981509845383425,1.5787804246997004,0.5826012404609794,0.1193490033791183,11682.0,6
68460973-1fa0-8013-8c35-d73c1acbe28e,1,TRAIN,0.0823075172861488,0.0131158992535746,0.0681999055309625,0.4034318696413925,40.5,0.0,2.0610367961292666,3.716975595919237,3.1417858986205665,4.013030614911475,1.0,0.074080195661411,1.0297422758415542,0.05820304434522,0.5292828377589275,0.0,0.6656067768577643,0.1484878946157691,0.0155753535605258,11.682467763808864,0.7540519967594554,0.5157515388941477,2.528148148148148,3.5,2.704177392643559,0.014616851204873667,0.7931836165073483,0.16475499014956876,0.4548174679998917,0.03550980355118028,0.4027981671684169,0.13434335400262792,0.1587215791054381,0.10007810015220144,0.4216740279954331,0.09372773668211515,0.888344960662357,0.017090279620138114,0.5243845232314841,0.30905502108060046,0.1042127367842356,0.2627406970664489,0.3477623939158027,0.09455624763485115,0.1015672205351315,0.7502745724389035,16.38218997023651,0.2377872633984391,0.0211539800382189,13997.0,6
68487a95-cb20-8013-9b98-5b11023ff6f7,1,TRAIN,0.1617493497265721,0.0322453639436939,0.1535192881491078,0.3666971573426595,34.5,1.8428060979531804,2.351479647910206,3.518067189940022,6.631241438328183,5.919856801981137,1.0,0.1815563469866964,0.9224699368645388,-0.0612669804661011,0.3365464231234011,0.0,0.3254743771877394,0.0,0.0,1.6259061039224985,0.9372502438603604,0.1738676866904285,2.4772727272727275,3.0,0.7908384851284392,0.0730392072426937,2.266495923501691,0.11711726455098723,0.3783641265753797,0.016451666760032,0.0813537260006508,0.20333172465621963,0.0,1.0,0.7908384851284392,0.12740024431783664,0.0,0.6758236981656959,0.3675120718398524,0.09455203018793465,0.0338730438317187,0.9668044170449157,0.3274340059217936,0.3175140132897175,0.1947621806322533,0.3139109439864002,5.555945783132531,-0.4159373493975906,-0.3011418364980697,7626.0,6
6848b1a3-cda8-8013-a656-17f5555e870d,1,TRAIN,0.0551908181586899,0.0162246158151784,0.0420599242305837,0.4080194715150324,50.625,0.024576062914721,1.6661509231536722,3.704663140273031,3.597387653649025,4.779269749283612,1.0,0.0441511196948325,0.9279935129320152,-0.0082326061135147,0.5732390418292184,0.0,0.3328687894179248,0.1372215000739208,0.0,14.085736433098614,0.6508535711291106,0.7046955555660537,2.438844086021505,3.0,2.3389824132351507,0.01866863220733062,0.717230127880597,0.2068157570329589,0.6641663867059462,0.030470146004034256,0.2654492270709306,0.1906149615905789,0.1049942374221597,0.06186026299894472,0.4405950829328678,0.20418739428499272,0.6502010237641052,0.09809058699838012,0.2703457909263275,0.33279023845568917,0.1474212370857703,0.17157872132086247,0.4374768974150266,0.21264742802209352,0.1262685134433698,0.2712521924032,27.906262677290712,0.008671539426935,-0.0239266198874371,15573.0,6
6848ef83-5428-8013-810c-e46a0461e449,1,TRAIN,0.0517821009145291,0.0132251029409276,0.0691960284974918,0.331501861519586,28.3125,0.0,2.0147166776553806,4.037084705183273,3.7275422125167,1.886019658478688,0.9285714285714286,0.0744714220632277,1.046691876047123,-0.0637037884873877,0.5154782679789234,0.0,0.7091784915645525,0.339726671210918,0.0,3.5562701323769934,0.4903814436896512,0.0,2.995423340961098,3.5,3.4017147626959314,0.020876795207332294,0.7477441293692826,0.1981006867313837,0.837042992751551,0.029400705953104074,0.1630915411057869,0.3063137138831472,0.0,0.770534778049633,0.6369592882204893,0.07070576031767065,0.2231063688586863,0.46041604494266997,0.7016959254013186,0.192234357330984,0.1089587673770182,0.5283938354402367,0.4717137217817416,0.22423429241853174,0.334050465449216,0.5339434799438825,13.888007054673722,-0.3177328843995515,0.00994013430873,7907.5,6
