FULL_PATH,FILE_NAME,EXTENSION,SIZE_BYTES,CREATED_UTC,MODIFIED_UTC,SOURCE_ROLE,COPY_STATUS,HYDRATION_STATUS,EXPERIMENT_ID,CANONICAL_ID,SOURCE_EXISTS,SENSITIVE_PATH,RUNTIME_OR_LIBRARY,COPY_OR_PROVENANCE_AUDIT,CROSS_CANONICAL_OVERLAP,OTHER_CANONICAL_MATCHES,DESTINATION_BUCKET,HYDRATION_AUDIT_CLASS,SOURCE_CLUSTER,AUDIT_VERSION,PHASE8C_POLICY_NAME,IN_AUTHORITATIVE_ROOT,EXCLUDED_ROOT_MATCH,CROSS_OVERRIDE,PHASE8C_DECISION
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429\S2A_GROUP_COMPLETE\07_SEED_LEVEL_GRAPH_VECTOR.csv,07_SEED_LEVEL_GRAPH_VECTOR.csv,.csv,737029,2026-09-13T20:35:31.1313920Z,2026-09-13T20:35:31.2073697Z,RESULT_OR_OUTPUT,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,False,False,False,,02_INPUTS,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION,PHASE8B_R2,WF1-A - Corrective Causal / Topology,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429\S2A_GROUP_COMPLETE\08_CONDITION_RESULTS.csv,08_CONDITION_RESULTS.csv,.csv,26777,2026-09-13T20:35:31.4192753Z,2026-09-13T20:35:31.4222717Z,RESULT_OR_OUTPUT,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,False,False,False,,05_OUTPUTS,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION,PHASE8B_R2,WF1-A - Corrective Causal / Topology,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429\S2A_GROUP_COMPLETE\09_PRIMARY_CONTRASTS.csv,09_PRIMARY_CONTRASTS.csv,.csv,4199,2026-09-13T20:36:46.0924649Z,2026-09-13T20:36:46.0934670Z,RESULT_OR_OUTPUT,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,False,False,False,,05_OUTPUTS,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION,PHASE8B_R2,WF1-A - Corrective Causal / Topology,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429\S2A_GROUP_COMPLETE\10_SPLIT_REPLICATION.csv,10_SPLIT_REPLICATION.csv,.csv,3229,2026-09-13T20:36:46.0964446Z,2026-09-13T20:36:46.0974440Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,False,False,False,,UNCLASSIFIED,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION,PHASE8B_R2,WF1-A - Corrective Causal / Topology,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429\S2A_GROUP_COMPLETE\11_GRAPH_CLASSIFIERS.csv,11_GRAPH_CLASSIFIERS.csv,.csv,363,2026-09-13T20:37:07.0635201Z,2026-09-13T20:37:07.0645124Z,RESULT_OR_OUTPUT,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,False,False,False,,05_OUTPUTS,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION,PHASE8B_R2,WF1-A - Corrective Causal / Topology,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429\S2A_GROUP_COMPLETE\12_SURFACE_INVARIANCE_TESTS.csv,12_SURFACE_INVARIANCE_TESTS.csv,.csv,1321,2026-09-13T20:36:52.8335420Z,2026-09-13T20:36:52.8345416Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,False,False,False,,UNCLASSIFIED,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION,PHASE8B_R2,WF1-A - Corrective Causal / Topology,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429\S2A_GROUP_COMPLETE\16_FINAL_SUMMARY.json,16_FINAL_SUMMARY.json,.json,1674,2026-09-13T20:37:58.9474340Z,2026-09-13T20:37:58.9474340Z,AUTHORITY_OR_FREEZE|RESULT_OR_OUTPUT,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,False,False,False,,05_OUTPUTS,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION,PHASE8B_R2,WF1-A - Corrective Causal / Topology,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429\S2A_GROUP_COMPLETE\21_DEVELOPMENT_DISTANCE_SCALES.csv,21_DEVELOPMENT_DISTANCE_SCALES.csv,.csv,964,2026-09-13T20:35:31.4672485Z,2026-09-13T20:35:31.4682472Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,False,False,False,,UNCLASSIFIED,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION,PHASE8B_R2,WF1-A - Corrective Causal / Topology,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429\S2A_GROUP_COMPLETE\21A_DEVELOPMENT_PRECISION_MATRIX.csv,21A_DEVELOPMENT_PRECISION_MATRIX.csv,.csv,6069,2026-09-13T20:35:31.4702476Z,2026-09-13T20:35:31.4722461Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,False,False,False,,UNCLASSIFIED,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION,PHASE8B_R2,WF1-A - Corrective Causal / Topology,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429\S2A_GROUP_COMPLETE\21B_DISTANCE_MODEL.json,21B_DISTANCE_MODEL.json,.json,186,2026-09-13T20:35:31.4732440Z,2026-09-13T20:35:31.4732440Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,False,False,False,,UNCLASSIFIED,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION,PHASE8B_R2,WF1-A - Corrective Causal / Topology,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429\S2A_GROUP_COMPLETE\22_DISTANCE_FROM_AUTHENTIC.csv,22_DISTANCE_FROM_AUTHENTIC.csv,.csv,143809,2026-09-13T20:35:37.4807136Z,2026-09-13T20:35:37.4917064Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,False,False,False,,UNCLASSIFIED,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION,PHASE8B_R2,WF1-A - Corrective Causal / Topology,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429\S2A_GROUP_COMPLETE\24_EDGE_CAUSAL_MAP.csv,24_EDGE_CAUSAL_MAP.csv,.csv,8706,2026-09-13T20:36:23.2664095Z,2026-09-13T20:36:23.2685378Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,False,False,False,,UNCLASSIFIED,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION,PHASE8B_R2,WF1-A - Corrective Causal / Topology,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429\S2A_GROUP_COMPLETE\24A_EDGE_REPLICATION.csv,24A_EDGE_REPLICATION.csv,.csv,2149,2026-09-13T20:36:23.2695432Z,2026-09-13T20:36:23.2705202Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,False,False,False,,UNCLASSIFIED,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION,PHASE8B_R2,WF1-A - Corrective Causal / Topology,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429\S2A_GROUP_COMPLETE\25_OPERATOR_FIDELITY.csv,25_OPERATOR_FIDELITY.csv,.csv,4114,2026-09-13T20:36:52.8715210Z,2026-09-13T20:36:52.8725254Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,False,False,False,,UNCLASSIFIED,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION,PHASE8B_R2,WF1-A - Corrective Causal / Topology,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429\S2A_GROUP_COMPLETE\25A_OPERATOR_MANIPULATION_CHECKS.csv,25A_OPERATOR_MANIPULATION_CHECKS.csv,.csv,3140,2026-09-13T20:37:06.9145675Z,2026-09-13T20:37:06.9155846Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,False,False,False,,UNCLASSIFIED,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION,PHASE8B_R2,WF1-A - Corrective Causal / Topology,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429\S2A_GROUP_COMPLETE\27_MODEL_NATIVE_PROXY.csv,27_MODEL_NATIVE_PROXY.csv,.csv,207496,2026-09-13T20:37:12.2777580Z,2026-09-13T20:37:12.2921362Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,False,False,False,,UNCLASSIFIED,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION,PHASE8B_R2,WF1-A - Corrective Causal / Topology,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429\S2A_GROUP_COMPLETE\28_MODEL_NATIVE_SUMMARY.csv,28_MODEL_NATIVE_SUMMARY.csv,.csv,8487,2026-09-13T20:37:58.9240872Z,2026-09-13T20:37:58.9250865Z,RESULT_OR_OUTPUT,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,False,False,False,,05_OUTPUTS,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION,PHASE8B_R2,WF1-A - Corrective Causal / Topology,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429\S2B_SEED_COMPLETE\00_SENSITIVITY_SCENARIO_METADATA.json,00_SENSITIVITY_SCENARIO_METADATA.json,.json,1280,2026-09-13T20:40:31.7924537Z,2026-09-13T20:40:31.7934534Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,False,False,False,,UNCLASSIFIED,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION,PHASE8B_R2,WF1-A - Corrective Causal / Topology,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429\S2B_SEED_COMPLETE\06_RESPONSE_GRAPH_FEATURES.csv,06_RESPONSE_GRAPH_FEATURES.csv,.csv,1728393,2026-09-13T20:38:05.6131250Z,2026-09-13T20:38:05.8002997Z,RESULT_OR_OUTPUT,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,False,False,False,,04_RAW,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION,PHASE8B_R2,WF1-A - Corrective Causal / Topology,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429\S2B_SEED_COMPLETE\07_SEED_LEVEL_GRAPH_VECTOR.csv,07_SEED_LEVEL_GRAPH_VECTOR.csv,.csv,630289,2026-09-13T20:38:05.8082961Z,2026-09-13T20:38:05.8732591Z,RESULT_OR_OUTPUT,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,False,False,False,,02_INPUTS,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION,PHASE8B_R2,WF1-A - Corrective Causal / Topology,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429\S2B_SEED_COMPLETE\08_CONDITION_RESULTS.csv,08_CONDITION_RESULTS.csv,.csv,26246,2026-09-13T20:38:06.0631716Z,2026-09-13T20:38:06.0664912Z,RESULT_OR_OUTPUT,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,False,False,False,,05_OUTPUTS,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION,PHASE8B_R2,WF1-A - Corrective Causal / Topology,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429\S2B_SEED_COMPLETE\09_PRIMARY_CONTRASTS.csv,09_PRIMARY_CONTRASTS.csv,.csv,4207,2026-09-13T20:39:20.4081111Z,2026-09-13T20:39:20.4091063Z,RESULT_OR_OUTPUT,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,False,False,False,,05_OUTPUTS,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION,PHASE8B_R2,WF1-A - Corrective Causal / Topology,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429\S2B_SEED_COMPLETE\10_SPLIT_REPLICATION.csv,10_SPLIT_REPLICATION.csv,.csv,3235,2026-09-13T20:39:20.4110911Z,2026-09-13T20:39:20.4121091Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,False,False,False,,UNCLASSIFIED,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION,PHASE8B_R2,WF1-A - Corrective Causal / Topology,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429\S2B_SEED_COMPLETE\11_GRAPH_CLASSIFIERS.csv,11_GRAPH_CLASSIFIERS.csv,.csv,361,2026-09-13T20:39:40.5831750Z,2026-09-13T20:39:40.5841744Z,RESULT_OR_OUTPUT,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,False,False,False,,05_OUTPUTS,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION,PHASE8B_R2,WF1-A - Corrective Causal / Topology,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429\S2B_SEED_COMPLETE\12_SURFACE_INVARIANCE_TESTS.csv,12_SURFACE_INVARIANCE_TESTS.csv,.csv,1312,2026-09-13T20:39:27.0960532Z,2026-09-13T20:39:27.0970546Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,False,False,False,,UNCLASSIFIED,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION,PHASE8B_R2,WF1-A - Corrective Causal / Topology,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429\S2B_SEED_COMPLETE\16_FINAL_SUMMARY.json,16_FINAL_SUMMARY.json,.json,1675,2026-09-13T20:40:31.7844582Z,2026-09-13T20:40:31.7844582Z,AUTHORITY_OR_FREEZE|RESULT_OR_OUTPUT,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,False,False,False,,05_OUTPUTS,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION,PHASE8B_R2,WF1-A - Corrective Causal / Topology,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429\S2B_SEED_COMPLETE\21_DEVELOPMENT_DISTANCE_SCALES.csv,21_DEVELOPMENT_DISTANCE_SCALES.csv,.csv,981,2026-09-13T20:38:06.0714893Z,2026-09-13T20:38:06.0714893Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,False,False,False,,UNCLASSIFIED,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION,PHASE8B_R2,WF1-A - Corrective Causal / Topology,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429\S2B_SEED_COMPLETE\21A_DEVELOPMENT_PRECISION_MATRIX.csv,21A_DEVELOPMENT_PRECISION_MATRIX.csv,.csv,6056,2026-09-13T20:38:06.0734880Z,2026-09-13T20:38:06.0744872Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,False,False,False,,UNCLASSIFIED,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION,PHASE8B_R2,WF1-A - Corrective Causal / Topology,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429\S2B_SEED_COMPLETE\21B_DISTANCE_MODEL.json,21B_DISTANCE_MODEL.json,.json,186,2026-09-13T20:38:06.0744872Z,2026-09-13T20:38:06.0744872Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,False,False,False,,UNCLASSIFIED,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION,PHASE8B_R2,WF1-A - Corrective Causal / Topology,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429\S2B_SEED_COMPLETE\22_DISTANCE_FROM_AUTHENTIC.csv,22_DISTANCE_FROM_AUTHENTIC.csv,.csv,122774,2026-09-13T20:38:12.0067288Z,2026-09-13T20:38:12.0168731Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,False,False,False,,UNCLASSIFIED,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION,PHASE8B_R2,WF1-A - Corrective Causal / Topology,True,False,False,SELECT_AUTHORITATIVE_SOURCE
C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION\WF1_A_R1_SENSITIVITY_S2_OUTCOME_20260913_233429\S2B_SEED_COMPLETE\24_EDGE_CAUSAL_MAP.csv,24_EDGE_CAUSAL_MAP.csv,.csv,8698,2026-09-13T20:38:57.3762447Z,2026-09-13T20:38:57.3782396Z,OTHER_SOURCE,PRIMARY_OR_UNRESOLVED,NOT_YET_COPIED,EXP-014,CAN-WF1-A,True,False,False,False,False,,UNCLASSIFIED,ELIGIBLE_PRIMARY_CANDIDATE,C:\RSOS\RSOS_EXPERIMENTS_WF1_A_V12_R_CORRECTIVE_CAUSAL_TOPOLOGY\ADJUDICATION,PHASE8B_R2,WF1-A - Corrective Causal / Topology,True,False,False,SELECT_AUTHORITATIVE_SOURCE
